latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
34.05155,-118.67269,301.43,0.58,0.7,2025-01-08,1042,N21,VIIRS,n,2.0NRT,268.42,3.16,N
34.04278,-118.66553,340.91,0.58,0.7,2025-01-08,1042,N21,VIIRS,n,2.0NRT,272.31,17.04,N
34.04091,-118.65887,350.44,0.58,0.7,2025-01-08,1042,N21,VIIRS,n,2.0NRT,275.25,17.04,N
34.03904,-118.65218,367,0.58,0.7,2025-01-08,1042,N21,VIIRS,h,2.0NRT,280.91,45.27,N
34.04456,-118.67184,300.49,0.58,0.7,2025-01-08,1042,N21,VIIRS,n,2.0NRT,270.06,3.16,N
34.03619,-118.66615,303.48,0.58,0.7,2025-01-08,1042,N21,VIIRS,n,2.0NRT,269.41,2.35,N
34.03447,-118.66006,302.57,0.58,0.7,2025-01-08,1042,N21,VIIRS,n,2.0NRT,268.55,2.35,N
34.03278,-118.65405,306.97,0.58,0.7,2025-01-08,1042,N21,VIIRS,n,2.0NRT,269.08,3.27,N
34.03108,-118.64803,308.3,0.58,0.7,2025-01-08,1042,N21,VIIRS,n,2.0NRT,268.38,3.27,N
34.02938,-118.64198,308.86,0.58,0.7,2025-01-08,1042,N21,VIIRS,n,2.0NRT,267.86,3.2,N
34.0277,-118.63602,306.23,0.58,0.7,2025-01-08,1042,N21,VIIRS,n,2.0NRT,266.83,3.2,N
34.02602,-118.63002,302.23,0.58,0.7,2025-01-08,1042,N21,VIIRS,n,2.0NRT,266.41,2.12,N
34.02433,-118.62403,298.83,0.58,0.7,2025-01-08,1042,N21,VIIRS,n,2.0NRT,266.27,2.12,N
34.02264,-118.61803,295.58,0.58,0.7,2025-01-08,1042,N21,VIIRS,n,2.0NRT,265.44,2.48,N
33.81864,-118.24264,296.73,0.62,0.71,2025-01-08,1042,N21,VIIRS,n,2.0NRT,285.04,1.6,N
33.81881,-118.24444,295.1,0.62,0.71,2025-01-08,1042,N21,VIIRS,n,2.0NRT,283.79,2.27,N
19.41033,-155.28224,336.57,0.52,0.5,2025-01-08,1227,N21,VIIRS,n,2.0NRT,313.42,7.28,N
19.40935,-155.27727,329.88,0.52,0.5,2025-01-08,1227,N21,VIIRS,n,2.0NRT,311.26,7.28,N
19.40679,-155.28819,354.58,0.52,0.5,2025-01-08,1227,N21,VIIRS,n,2.0NRT,325.24,9.13,N
19.40581,-155.28317,342.03,0.52,0.5,2025-01-08,1227,N21,VIIRS,n,2.0NRT,316.38,8.15,N
19.40485,-155.27826,320.01,0.52,0.5,2025-01-08,1227,N21,VIIRS,n,2.0NRT,301.02,8.15,N
19.41386,-155.27626,323.91,0.52,0.5,2025-01-08,1227,N21,VIIRS,n,2.0NRT,307.46,7.28,N
19.40781,-155.2934,301.54,0.52,0.5,2025-01-08,1227,N21,VIIRS,n,2.0NRT,286.84,9.13,N
19.4129,-155.27136,313.4,0.52,0.5,2025-01-08,1227,N21,VIIRS,n,2.0NRT,298.53,6.1,N
19.40229,-155.28917,344.1,0.52,0.5,2025-01-08,1227,N21,VIIRS,n,2.0NRT,314.02,9.13,N
19.41484,-155.28131,320.03,0.52,0.5,2025-01-08,1227,N21,VIIRS,n,2.0NRT,303.78,7.28,N
19.40132,-155.28423,326.81,0.52,0.5,2025-01-08,1227,N21,VIIRS,n,2.0NRT,300.25,8.15,N
19.4033,-155.29431,303.45,0.52,0.5,2025-01-08,1227,N21,VIIRS,n,2.0NRT,286.21,9.13,N
19.41132,-155.28731,344.31,0.52,0.5,2025-01-08,1227,N21,VIIRS,n,2.0NRT,316.07,15.84,N
25.85954,-80.3444,326.22,0.4,0.37,2025-01-08,1836,N21,VIIRS,n,2.0NRT,296.76,1.75,D
25.95871,-81.09313,345.11,0.39,0.36,2025-01-08,1836,N21,VIIRS,n,2.0NRT,293.98,7.06,D
25.96371,-81.08218,346.7,0.39,0.36,2025-01-08,1836,N21,VIIRS,n,2.0NRT,298.28,16.48,D
25.96314,-81.08602,351.58,0.39,0.36,2025-01-08,1836,N21,VIIRS,n,2.0NRT,293.81,16.48,D
25.96258,-81.08987,329.91,0.39,0.36,2025-01-08,1836,N21,VIIRS,n,2.0NRT,292.51,7.06,D
25.96201,-81.09372,334.68,0.39,0.36,2025-01-08,1836,N21,VIIRS,n,2.0NRT,293.43,7.06,D
26.37412,-81.1114,344.81,0.39,0.36,2025-01-08,1836,N21,VIIRS,n,2.0NRT,293.42,5.29,D
26.51092,-80.6533,337.23,0.4,0.37,2025-01-08,1836,N21,VIIRS,n,2.0NRT,292.27,25.02,D
26.51426,-80.65389,341.77,0.4,0.37,2025-01-08,1836,N21,VIIRS,n,2.0NRT,305.3,25.02,D
26.5176,-80.65448,341.4,0.4,0.37,2025-01-08,1836,N21,VIIRS,n,2.0NRT,301.22,24.89,D
26.52236,-81.39924,336.64,0.39,0.36,2025-01-08,1836,N21,VIIRS,n,2.0NRT,296.33,4.75,D
26.99222,-80.46536,330.96,0.4,0.37,2025-01-08,1836,N21,VIIRS,n,2.0NRT,293.16,5.96,D
26.99558,-80.46596,328.14,0.4,0.37,2025-01-08,1836,N21,VIIRS,n,2.0NRT,290.93,5.96,D
27.09554,-81.1023,334.56,0.39,0.36,2025-01-08,1836,N21,VIIRS,n,2.0NRT,288.41,6.12,D
28.32832,-81.78762,330.08,0.39,0.36,2025-01-08,1836,N21,VIIRS,n,2.0NRT,286.28,3.4,D
28.33162,-81.78825,334.53,0.39,0.36,2025-01-08,1836,N21,VIIRS,n,2.0NRT,287.13,3.6,D
28.25287,-82.58593,327.19,0.38,0.36,2025-01-08,1836,N21,VIIRS,n,2.0NRT,286.2,10.78,D
28.25228,-82.5898,352.96,0.38,0.36,2025-01-08,1836,N21,VIIRS,n,2.0NRT,292.17,49.18,D
28.25168,-82.59367,326.15,0.38,0.36,2025-01-08,1836,N21,VIIRS,l,2.0NRT,297.91,49.18,D
28.25109,-82.59755,339.52,0.38,0.36,2025-01-08,1836,N21,VIIRS,n,2.0NRT,292.9,8.69,D
28.25615,-82.58656,331.98,0.38,0.36,2025-01-08,1836,N21,VIIRS,n,2.0NRT,287.99,10.78,D
28.25497,-82.59431,337.05,0.38,0.36,2025-01-08,1836,N21,VIIRS,n,2.0NRT,302.66,49.18,D
28.25556,-82.59044,305.16,0.38,0.36,2025-01-08,1836,N21,VIIRS,l,2.0NRT,320.58,49.18,D
29.03255,-82.26976,334.77,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,298.76,29.64,D
29.03197,-82.27368,337.58,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,292.05,13.27,D
29.03138,-82.2776,335.78,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.81,13.27,D
29.03584,-82.27039,332.14,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.26,14.77,D
29.03525,-82.27431,311.93,0.39,0.36,2025-01-08,1838,N21,VIIRS,l,2.0NRT,320.89,98.76,D
29.15984,-81.44129,347.46,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,290.81,7.89,D
29.16593,-81.44656,337.91,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,290.07,7.13,D
29.07695,-82.15306,330.15,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,294.3,4.09,D
29.0748,-82.2133,338.42,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,293.85,3.42,D
29.04941,-82.40611,347.89,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,310.9,39.12,D
29.44969,-81.14621,334.25,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,296.09,25.59,D
29.20758,-83.00421,337.93,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,292.75,4.54,D
29.21147,-83.00095,327.43,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.38,36.29,D
29.21086,-83.00487,307.23,0.38,0.36,2025-01-08,1838,N21,VIIRS,l,2.0NRT,314.74,36.29,D
29.33328,-82.30655,345.19,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,295.17,10.07,D
29.39239,-82.27341,327.94,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.78,1.7,D
29.52886,-81.71046,343.83,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,290,5.46,D
29.52829,-81.71449,349.77,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,290.76,7.6,D
29.53219,-81.7111,352.33,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,296.77,16.15,D
29.53161,-81.71511,327.8,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,289.44,4.95,D
29.53179,-81.78522,340.9,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,295.82,22.55,D
29.53626,-81.77783,327.73,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.8,3.46,D
29.53568,-81.78185,350.7,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,299.41,18.76,D
29.5351,-81.78585,346.1,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,297.22,18.76,D
29.53453,-81.78986,330.36,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.64,3.58,D
29.539,-81.78247,328.78,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.83,18.76,D
29.53842,-81.78648,343.16,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,290.61,18.76,D
29.45192,-82.37798,339.82,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,289.21,8.28,D
29.6481,-81.32889,328.46,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.62,3.14,D
29.64188,-81.51048,325.48,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,291.76,2.58,D
29.64131,-81.51453,325.43,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,293.33,2.58,D
29.69231,-81.27237,328.12,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,289.72,8.3,D
29.69567,-81.27299,326.15,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.08,7.39,D
29.69902,-81.27361,342.51,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,290.41,7.39,D
29.6806,-81.76674,328.63,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.64,3.31,D
29.60772,-82.2894,345.17,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,290.71,13.72,D
29.52652,-82.89728,339.9,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.74,7.03,D
29.66298,-82.491,327.8,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,293.26,2.13,D
29.78937,-81.86139,326.99,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.32,2.99,D
29.7949,-82.58575,327.24,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,297.43,2.7,D
30.01433,-81.56972,333.4,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,290.64,3.07,D
29.96934,-81.95621,337.14,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,290.99,5.29,D
29.96876,-81.96024,353.59,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,296.92,13.31,D
29.96818,-81.96425,334.69,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,290.11,13.31,D
29.97207,-81.96087,339.01,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,289.2,9.25,D
29.96743,-82.20262,328.23,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.57,2.98,D
29.96685,-82.20661,325.17,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.89,2.76,D
29.84992,-83.00974,331.97,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,290.1,3.75,D
29.84932,-83.01367,345.8,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,292.2,8.08,D
29.8532,-83.0104,337.05,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,290.42,3.75,D
29.8526,-83.01433,329.46,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,290.85,8.08,D
29.85659,-83.01478,327.32,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.68,10.31,D
29.85599,-83.01871,329.8,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.88,10.31,D
29.86047,-83.01151,339.23,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,292.61,12.64,D
29.85987,-83.01544,347.01,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,297.33,10.31,D
29.85927,-83.01938,344.94,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,292.43,10.31,D
29.86315,-83.01611,325.06,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.88,2.79,D
30.13344,-81.37191,331.55,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.8,7.93,D
30.06334,-82.22069,329.7,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.83,3.47,D
30.06275,-82.22468,328.1,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.96,3.85,D
30.06664,-82.22133,336.67,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.31,3.47,D
30.14889,-82.1011,338.23,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.61,4.51,D
30.00298,-83.08065,334.86,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,289.35,3.34,D
30.1868,-82.28436,325.36,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.72,4.75,D
30.14526,-82.72597,336.84,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.3,3.89,D
30.27502,-82.21513,336.45,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,290.66,12.58,D
30.27832,-82.21577,344.83,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,299.48,12.58,D
30.20266,-82.79446,330.04,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,289.58,4.08,D
29.85223,-85.06371,342.81,0.41,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,292.71,32.64,D
29.85337,-85.06361,344.94,0.41,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,298.87,23.75,D
29.85266,-85.06779,281.94,0.41,0.37,2025-01-08,1838,N21,VIIRS,l,2.0NRT,287.79,23.75,D
29.85674,-85.06435,342.22,0.41,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.66,23.75,D
30.18254,-83.17717,343.46,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,296.83,9.28,D
29.98221,-84.75243,325.51,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.56,4.45,D
30.12403,-83.9421,338.34,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.94,3.52,D
30.12796,-83.93881,337.26,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.08,5.56,D
30.12733,-83.9428,345.23,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.22,11.02,D
30.12669,-83.94678,347.95,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.74,11.02,D
30.47837,-81.76696,335.31,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,291.44,4.58,D
30.35911,-82.66189,328.93,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,291.61,2.53,D
30.44474,-82.1937,328.65,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.14,5.05,D
30.44416,-82.19772,342.17,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,295.8,15.98,D
30.44805,-82.19434,330.92,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,298.93,23.4,D
30.58145,-81.92778,329.11,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,291.69,5.37,D
30.64472,-81.64944,329.38,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,290.59,3.32,D
30.39666,-83.37869,334.39,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,291.74,3.76,D
30.29831,-84.21783,341.38,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.03,4.73,D
30.36537,-83.9257,325.54,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.32,3.47,D
30.39517,-83.80402,326.06,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.07,2.76,D
30.39783,-83.80869,343.14,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,289.06,5.57,D
30.4661,-83.43765,326.41,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.99,2.49,D
30.1388,-85.74516,339.57,0.43,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,292.46,16.92,D
30.61878,-83.10915,330.82,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,294.2,2.94,D
30.52612,-83.77387,327.48,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.84,4.14,D
30.65292,-83.32883,327.73,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.62,2.93,D
30.8638,-81.95166,327.29,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.08,1.73,D
30.79823,-82.45115,327.64,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.89,3.68,D
30.70237,-83.09341,326.02,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,291.25,3.26,D
30.80935,-82.46872,330.08,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.43,2.55,D
30.68772,-83.32682,330.09,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.21,3.44,D
30.34739,-85.43646,344.66,0.42,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,294.29,18.42,D
30.50632,-84.59602,326.81,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.87,7.61,D
30.50565,-84.6001,332.74,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,291.39,7.61,D
30.70398,-83.37521,333.78,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.45,3.67,D
30.358,-85.66187,331.18,0.42,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.17,2.6,D
30.62603,-84.44923,328.08,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.73,4.49,D
30.63463,-84.43849,326.85,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,291.15,3.32,D
30.35518,-86.20175,327.11,0.44,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,282.93,6.33,D
30.35438,-86.20625,329.33,0.44,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285,7.31,D
30.35866,-86.20258,327.32,0.44,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.1,6.33,D
30.71707,-84.13934,340.11,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.05,6.69,D
30.53678,-85.44321,331.59,0.41,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.27,3.62,D
30.43208,-86.05201,327.88,0.43,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.34,2.3,D
31.09054,-81.93427,326.11,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.93,2.98,D
30.94698,-83.01011,326.92,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.17,2.21,D
30.80444,-83.9339,327.41,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.04,6.1,D
30.81557,-83.928,325.78,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,289.52,3.17,D
30.65624,-85.09338,367,0.4,0.37,2025-01-08,1838,N21,VIIRS,h,2.0NRT,326.54,94.39,D
30.83324,-84.031,348.56,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.39,7.45,D
30.66029,-85.08998,343.51,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.07,94.39,D
30.76207,-84.49497,345.13,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.41,8.42,D
30.77465,-84.64946,332.55,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,283.36,3.72,D
30.77398,-84.65354,340.16,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,283.4,6.12,D
30.77332,-84.65762,331.26,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,284.37,6.12,D
30.77664,-84.65836,331.9,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,283.91,4.12,D
30.99216,-83.31499,327.46,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.15,2.64,D
30.97352,-83.5247,327.48,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.77,1.72,D
31.05079,-83.06727,327.85,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.15,2.28,D
30.9659,-83.66612,326.95,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.71,6.02,D
30.9334,-83.87358,329.04,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,284.99,2.63,D
30.97042,-83.65884,327.71,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.16,10.84,D
30.9698,-83.66283,338.26,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,302.86,43.78,D
30.66889,-85.66233,342.65,0.42,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,283.34,7.9,D
31.06789,-83.22285,326.55,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.44,1.33,D
31.26782,-81.90273,341.28,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,289.24,8.61,D
31.23281,-82.14948,343.57,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,290.3,8.46,D
31.23222,-82.15356,337.66,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,289.71,7.73,D
31.23554,-82.15421,346.64,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,289.42,5.39,D
30.82686,-85.01817,344.66,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,291.04,13.79,D
31.21682,-82.86579,330.79,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,289.15,3.22,D
31.22071,-82.86244,329.9,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,289.7,3.47,D
31.22011,-82.86645,338.52,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,291.14,4.77,D
30.68617,-86.31226,351.36,0.44,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.68,9.33,D
30.69125,-86.30402,326.79,0.44,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,283.46,2.63,D
30.69045,-86.30855,335.58,0.44,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,283.86,9.33,D
30.68965,-86.31307,352.91,0.44,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.99,9.33,D
30.68884,-86.3176,325.65,0.44,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,283.3,4.39,D
30.69392,-86.30936,338.13,0.44,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.88,4.39,D
30.69312,-86.31389,333.42,0.44,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,284.91,4.39,D
31.30666,-82.64786,342.1,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,303.3,47.06,D
31.30607,-82.65189,336.41,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,310.52,90.64,D
31.30996,-82.64852,349.06,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,298.97,47.06,D
31.33009,-82.65219,328.83,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,283.01,5.46,D
31.024,-84.62644,334.65,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,289.21,6.77,D
31.02731,-84.62717,353.25,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,298.76,19.18,D
30.62801,-86.97636,325.57,0.47,0.4,2025-01-08,1838,N21,VIIRS,n,2.0NRT,281.72,2.27,D
30.98264,-85.02194,342.35,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,288.02,11.63,D
31.03106,-84.75077,331.88,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.74,3.32,D
31.19034,-83.9732,326.41,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.09,3.6,D
31.55168,-81.57324,342.87,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,291.62,33.93,D
31.55447,-81.57811,343.23,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,300.3,130.06,D
31.53968,-81.70945,327.95,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.33,2.64,D
31.54363,-81.70589,330.74,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.44,6.49,D
31.39107,-82.76818,327.34,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,283.75,2.88,D
31.11473,-84.55356,328.57,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,286.49,1.88,D
30.69075,-87.04173,343.05,0.47,0.4,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.05,14.66,D
30.63425,-87.35023,326.15,0.49,0.4,2025-01-08,1838,N21,VIIRS,n,2.0NRT,280.54,6.64,D
30.69433,-87.04261,330.26,0.47,0.4,2025-01-08,1838,N21,VIIRS,n,2.0NRT,281.69,3.6,D
31.53397,-81.89722,329.12,0.4,0.37,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.7,9.86,D
30.91178,-85.91543,343.15,0.42,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,282.73,6.41,D
30.91047,-85.91782,326.51,0.42,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,282,7.26,D
31.18505,-84.32854,327.34,0.39,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,285.82,10.81,D
30.91808,-85.91505,350,0.42,0.38,2025-01-08,1838,N21,VIIRS,n,2.0NRT,287.68,8.42,D
31.1844,-84.33257,355.5,0.39,0.36,2025-01-08,1838,N21,VIIRS,l,2.0NRT,289.95,10.81,D
31.35597,-83.36705,340.9,0.38,0.36,2025-01-08,1838,N21,VIIRS,n,2.0NRT,289.51,8.87,D
30.66677,-87.41774,329.6,0.49,0.4,2025-01-08,1838,N21,VIIRS,n,2.0NRT,282.12,3.2,D
